"Vuosi","Asuinpaikka","Kansalaisuus","Rikosryhmä","Tunnusluku","Oikeudessa tuomitut, rangaistusmääräyssakot ja rikesakot yhteensä (lkm)","Oikeudessa tuomitut (lkm)","Elinkautiseen vankeuteen tuomitut (lkm)","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen, valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen,  valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä (kk)","Yhdistelmärangaistukseen tuomitut","Ehdottomaan vankeuteen tuomitut","Valvontarangaistukseen tuomitut","Yhdyskuntapalveluun tuomitut","Ehdolliseen vankeuteen tuomitut","Aikaisempi rangaistus riittävä seuraamus","Rangaistusmääräyksellä sakkoon tuomitut (lkm)","Rangaistusmääräyksellä sakkoon tuomitut (laki: 754/2010)  (lkm)","Sakkomääräyksellä sakkoon tuomitut (lkm)","Muu seuraamus (lkm)","Rikesakko, alioikeudessa tuomitut (lkm)","Rikesakko (lkm)","Tuomitsematta jättäminen (lkm)","Syyte hylätty (lkm)","Asia rauennut (lkm)","Uhkasakko (lkm)","Syyksi luettuja rikoksia oikeudessa, rangaistusmääräyssakoissa ja rikesakoissa yhteensä (lkm)","Syyksi luettuja rikoksia oikeudessa (lkm)","Hylättyjä syytteitä yhteensä (lkm)","Rauenneita syytteitä yhteensä (lkm)"
"2013","Yhteensä","Turkki","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
"2013","Yhteensä","Turkki","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",2,2,0,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2013","Yhteensä","Turkki","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",3,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0
"2013","Yhteensä","Turkki","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2013","Yhteensä","Turkki","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",3,3,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
"2013","Yhteensä","Turkki","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",41,39,0,4,0.0,0,2,0,2,9,0,2,0,0,0,0,0,1,6,0,0,59,57,12,1
"2013","Yhteensä","Turkki","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",3,3,0,2,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"2013","Yhteensä","Turkki","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",38,36,0,2,0.0,0,1,0,1,8,0,2,0,0,0,0,0,1,6,0,0,56,54,12,1
"2013","Yhteensä","Turkki","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","C. Seksuaalirikokset","Rangaistusten lukumäärä",5,5,0,2,0.0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,5,5,6,0
"2013","Yhteensä","Turkki","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0
"2013","Yhteensä","Turkki","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",3,3,0,2,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,3,4,0
"2013","Yhteensä","Turkki","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2013","Yhteensä","Turkki","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",14,6,0,0,0.0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,22,14,1,0
"2013","Yhteensä","Turkki","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",2,2,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2013","Yhteensä","Turkki","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
"2013","Yhteensä","Turkki","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0
"2013","Yhteensä","Turkki","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",9,4,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,10,1,0
"2013","Yhteensä","Turkki","E. Liikennerikokset","Rangaistusten lukumäärä",318,38,0,4,0.0,0,4,0,0,5,0,280,0,0,0,0,0,0,1,0,0,333,53,3,0
"2013","Yhteensä","Turkki","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",264,6,0,0,0.0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,267,9,1,0
"2013","Yhteensä","Turkki","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",6,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0
"2013","Yhteensä","Turkki","Rattijuopumus 23:3","Rangaistusten lukumäärä",18,18,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0
"2013","Yhteensä","Turkki","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",8,8,0,3,0.0,0,3,0,0,5,0,0,0,0,0,0,0,0,1,0,0,9,9,1,0
"2013","Yhteensä","Turkki","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",22,0,0,0,0.0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,31,9,1,0
"2013","Yhteensä","Turkki","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",31,16,0,0,0.0,0,0,0,0,4,0,15,0,0,0,0,0,2,3,1,0,43,28,4,1
"2013","Yhteensä","Turkki","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",10,1,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,2,0,0
"2013","Yhteensä","Turkki","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"2013","Yhteensä","Turkki","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,2,0
"2013","Yhteensä","Turkki","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","Työrikokset 47 luku","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2013","Yhteensä","Turkki","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",4,0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0
"2013","Yhteensä","Turkki","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",5,3,0,0,0.0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,8,6,1,0
"2013","Yhteensä","Turkki","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",10,10,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,15,15,1,1
"2013","Yhteensä","Turkki","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",521,3,0,0,0.0,0,0,0,0,0,0,164,0,0,0,1,354,0,0,1,1,524,6,0,1
"2013","Yhteensä","Turkki","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Turkki","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",447,1,0,0,0.0,0,0,0,0,0,0,92,0,0,0,1,354,0,0,0,0,449,3,0,0
"2013","Yhteensä","Turkki","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"2013","Yhteensä","Turkki","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2013","Yhteensä","Turkki","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",71,1,0,0,0.0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,1,0,72,2,0,1
"2013","Yhteensä","Turkki","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Venäjä","Yhteensä","Rangaistusten lukumäärä",12147,952,0,68,0.0,0,46,2,20,287,1,7848,0,0,2,2,3347,5,42,13,8,12724,1529,95,19
"2013","Yhteensä","Venäjä","A.Omaisuusrikokset","Rangaistusten lukumäärä",1010,196,0,10,0.0,0,8,1,1,87,1,814,0,0,1,0,0,1,14,3,0,1167,353,37,5
"2013","Yhteensä","Venäjä","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",73,72,0,3,0.0,0,3,0,0,31,1,1,0,0,1,0,0,0,4,0,0,114,113,11,1
"2013","Yhteensä","Venäjä","Näpistys 28:3","Rangaistusten lukumäärä",597,18,0,0,0.0,0,0,0,0,0,0,579,0,0,0,0,0,0,1,1,0,622,43,3,2
"2013","Yhteensä","Venäjä","Kavallus 28:4-6","Rangaistusten lukumäärä",4,4,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
"2013","Yhteensä","Venäjä","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",44,15,0,0,0.0,0,0,0,0,4,0,29,0,0,0,0,0,1,3,1,0,81,52,5,1
"2013","Yhteensä","Venäjä","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",138,43,0,2,0.0,0,2,0,0,34,0,95,0,0,0,0,0,0,2,0,0,142,47,2,0
"2013","Yhteensä","Venäjä","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",5,5,0,1,0.0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,5,5,1,0
"2013","Yhteensä","Venäjä","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",12,7,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,28,23,4,0
"2013","Yhteensä","Venäjä","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0
"2013","Yhteensä","Venäjä","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",17,15,0,1,0.0,0,1,0,0,8,0,2,0,0,0,0,0,0,1,1,0,19,17,2,1
"2013","Yhteensä","Venäjä","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",111,8,0,1,0.0,0,1,0,0,4,0,103,0,0,0,0,0,0,1,0,0,120,17,4,0
"2013","Yhteensä","Venäjä","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",8,8,0,2,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29,29,4,0
"2013","Yhteensä","Venäjä","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",121,113,0,7,0.0,0,5,0,2,34,0,8,0,0,0,0,0,2,8,4,0,170,162,16,4
"2013","Yhteensä","Venäjä","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",1,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2013","Yhteensä","Venäjä","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",3,3,0,1,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"2013","Yhteensä","Venäjä","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",113,106,0,4,0.0,0,2,0,2,32,0,7,0,0,0,0,0,2,8,4,0,161,154,15,4
"2013","Yhteensä","Venäjä","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",2,2,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2013","Yhteensä","Venäjä","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",2,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0
"2013","Yhteensä","Venäjä","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Venäjä","C. Seksuaalirikokset","Rangaistusten lukumäärä",2,2,0,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,0
"2013","Yhteensä","Venäjä","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",1,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0
"2013","Yhteensä","Venäjä","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",1,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2013","Yhteensä","Venäjä","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Venäjä","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",127,27,0,0,0.0,0,0,0,0,8,0,100,0,0,1,0,0,0,3,0,0,147,47,5,0
"2013","Yhteensä","Venäjä","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",25,8,0,0,0.0,0,0,0,0,5,0,17,0,0,1,0,0,0,1,0,0,29,12,1,0
"2013","Yhteensä","Venäjä","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",13,2,0,0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15,4,1,0
"2013","Yhteensä","Venäjä","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",6,0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,6,0,0
"2013","Yhteensä","Venäjä","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",83,17,0,0,0.0,0,0,0,0,3,0,66,0,0,0,0,0,0,2,0,0,91,25,3,0
"2013","Yhteensä","Venäjä","E. Liikennerikokset","Rangaistusten lukumäärä",1994,324,0,27,0.0,0,9,1,17,140,0,1670,0,0,0,0,0,0,7,5,0,2135,465,14,8
"2013","Yhteensä","Venäjä","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",1541,4,0,0,0.0,0,0,0,0,0,0,1537,0,0,0,0,0,0,3,0,0,1595,58,6,0
"2013","Yhteensä","Venäjä","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",23,23,0,3,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31,31,1,0
"2013","Yhteensä","Venäjä","Rattijuopumus 23:3","Rangaistusten lukumäärä",121,121,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,139,139,2,3
"2013","Yhteensä","Venäjä","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",164,164,0,23,0.0,0,6,1,16,139,0,0,0,0,0,0,0,0,1,1,0,168,168,2,3
"2013","Yhteensä","Venäjä","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",4,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,1
"2013","Yhteensä","Venäjä","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",5,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
"2013","Yhteensä","Venäjä","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",136,3,0,0,0.0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,193,60,3,1
"2013","Yhteensä","Venäjä","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",1072,269,0,22,0.0,0,22,0,0,18,0,803,0,0,0,0,0,2,5,1,0,1222,419,16,2
"2013","Yhteensä","Venäjä","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",338,196,0,0,0.0,0,0,0,0,2,0,142,0,0,0,0,0,0,3,0,0,365,223,4,0
"2013","Yhteensä","Venäjä","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2013","Yhteensä","Venäjä","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",159,13,0,2,0.0,0,2,0,0,5,0,146,0,0,0,0,0,0,0,1,0,197,51,1,1
"2013","Yhteensä","Venäjä","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Venäjä","Työrikokset 47 luku","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2013","Yhteensä","Venäjä","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Venäjä","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",442,1,0,0,0.0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,442,1,0,0
"2013","Yhteensä","Venäjä","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",116,43,0,19,0.0,0,19,0,0,5,0,73,0,0,0,0,0,1,2,0,0,191,118,6,1
"2013","Yhteensä","Venäjä","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",15,14,0,1,0.0,0,1,0,0,5,0,1,0,0,0,0,0,1,0,0,0,25,24,5,0
"2013","Yhteensä","Venäjä","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",7821,21,0,0,0.0,0,0,0,0,0,0,4453,0,0,0,2,3347,0,3,0,8,7881,81,4,0
"2013","Yhteensä","Venäjä","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",6,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,6,0,0,0
"2013","Yhteensä","Venäjä","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",4522,7,0,0,0.0,0,0,0,0,0,0,1201,0,0,0,2,3314,0,0,0,0,4545,30,0,0
"2013","Yhteensä","Venäjä","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2013","Yhteensä","Venäjä","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",8,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,10,0,0
"2013","Yhteensä","Venäjä","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",3284,6,0,0,0.0,0,0,0,0,0,0,3250,0,0,0,0,28,0,3,0,0,3319,41,4,0
"2013","Yhteensä","Venäjä","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Yhteensä","Rangaistusten lukumäärä",1963,256,0,12,0.0,0,5,0,7,81,1,1151,0,0,0,0,556,1,17,10,6,2192,485,36,22
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","A.Omaisuusrikokset","Rangaistusten lukumäärä",290,78,0,4,0.0,0,2,0,2,28,0,212,0,0,0,0,0,0,7,1,0,366,154,18,4
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",35,35,0,2,0.0,0,2,0,0,10,0,0,0,0,0,0,0,0,2,1,0,92,92,9,2
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Näpistys 28:3","Rangaistusten lukumäärä",199,4,0,0,0.0,0,0,0,0,0,0,195,0,0,0,0,0,0,2,0,0,208,13,2,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Kavallus 28:4-6","Rangaistusten lukumäärä",2,2,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",23,14,0,0,0.0,0,0,0,0,3,0,9,0,0,0,0,0,0,2,0,0,28,19,2,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",8,3,0,0,0.0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,9,4,0,2
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",4,2,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",14,14,0,2,0.0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,14,14,3,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",3,2,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,2,1,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",67,58,0,4,0.0,0,2,0,2,15,1,9,0,0,0,0,0,0,7,3,0,88,79,9,7
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",2,2,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",58,50,0,2,0.0,0,0,0,2,11,1,8,0,0,0,0,0,0,5,3,0,75,67,7,7
"2013","Yhteensä","Muut Euroopan maat (ei EU27)","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",4,4,0,2,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,4,1,0
