"126p -- Rangaistukset kansalaisuuden, asuinpaikan ja rikoksen mukaan (käräjäoikeudet ja hovioikeus ensimmäisenä oikeusasteena, rangaistus- ja sakkomääräykset ja rikesakot), 2009-2022"

"Vuosi","Asuinpaikka","Kansalaisuus","Rikosryhmä","Tunnusluku","Oikeudessa tuomitut, rangaistusmääräyssakot ja rikesakot yhteensä (lkm)","Oikeudessa tuomitut (lkm)","Elinkautiseen vankeuteen tuomitut (lkm)","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen, valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen,  valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä (kk)","Yhdistelmärangaistukseen tuomitut","Ehdottomaan vankeuteen tuomitut","Valvontarangaistukseen tuomitut","Yhdyskuntapalveluun tuomitut","Ehdolliseen vankeuteen tuomitut","Aikaisempi rangaistus riittävä seuraamus","Rangaistusmääräyksellä sakkoon tuomitut (lkm)","Rangaistusmääräyksellä sakkoon tuomitut (laki: 754/2010)  (lkm)","Sakkomääräyksellä sakkoon tuomitut (lkm)","Muu seuraamus (lkm)","Rikesakko, alioikeudessa tuomitut (lkm)","Rikesakko (lkm)","Tuomitsematta jättäminen (lkm)","Syyte hylätty (lkm)","Asia rauennut (lkm)","Uhkasakko (lkm)","Syyksi luettuja rikoksia oikeudessa, rangaistusmääräyssakoissa ja rikesakoissa yhteensä (lkm)","Syyksi luettuja rikoksia oikeudessa (lkm)","Hylättyjä syytteitä yhteensä (lkm)","Rauenneita syytteitä yhteensä (lkm)"
"2022","Yhteensä","Romania","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",5,4,0,0,0.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,8,7,4,0
"2022","Yhteensä","Romania","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",48,4,0,0,0.0,0,0,0,0,0,0,0,17,7,0,0,20,0,0,0,4,51,7,0,0
"2022","Yhteensä","Romania","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Romania","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",15,0,0,0,0.0,0,0,0,0,0,0,0,2,5,0,0,8,0,0,0,0,15,0,0,0
"2022","Yhteensä","Romania","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2022","Yhteensä","Romania","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",4,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0
"2022","Yhteensä","Romania","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",28,0,0,0,0.0,0,0,0,0,0,0,0,14,2,0,0,12,0,0,0,0,31,3,0,0
"2022","Yhteensä","Romania","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Ruotsi","Yhteensä","Rangaistusten lukumäärä",826,274,0,53,0.0,0,48,0,5,64,10,0,167,325,0,0,60,0,20,10,16,1196,644,69,54
"2022","Yhteensä","Ruotsi","A.Omaisuusrikokset","Rangaistusten lukumäärä",137,87,0,14,0.0,0,14,0,0,17,4,0,7,43,0,0,0,0,7,4,0,316,266,28,9
"2022","Yhteensä","Ruotsi","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",8,8,0,3,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,2,0,50,50,6,2
"2022","Yhteensä","Ruotsi","Näpistys 28:3","Rangaistusten lukumäärä",75,31,0,0,0.0,0,0,0,0,0,1,0,1,43,0,0,0,0,3,0,0,156,112,6,0
"2022","Yhteensä","Ruotsi","Kavallus 28:4-6","Rangaistusten lukumäärä",2,2,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"2022","Yhteensä","Ruotsi","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",13,13,0,4,0.0,0,4,0,0,4,2,0,0,0,0,0,0,0,1,0,0,54,54,9,0
"2022","Yhteensä","Ruotsi","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",6,3,0,0,0.0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,6,0,0
"2022","Yhteensä","Ruotsi","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",9,9,0,5,0.0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0
"2022","Yhteensä","Ruotsi","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",9,8,0,1,0.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,12,11,2,4
"2022","Yhteensä","Ruotsi","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2022","Yhteensä","Ruotsi","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",7,7,0,1,0.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,4,0
"2022","Yhteensä","Ruotsi","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",7,5,0,0,0.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,9,7,0,1
"2022","Yhteensä","Ruotsi","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2
"2022","Yhteensä","Ruotsi","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",21,20,0,4,0.0,0,3,0,1,2,2,0,1,0,0,0,0,0,3,3,0,33,32,9,4
"2022","Yhteensä","Ruotsi","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",2,2,0,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
"2022","Yhteensä","Ruotsi","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Ruotsi","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",18,17,0,2,0.0,0,1,0,1,2,2,0,1,0,0,0,0,0,3,3,0,28,27,7,4
"2022","Yhteensä","Ruotsi","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Ruotsi","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2022","Yhteensä","Ruotsi","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"2022","Yhteensä","Ruotsi","C. Seksuaalirikokset","Rangaistusten lukumäärä",2,2,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,4,0
"2022","Yhteensä","Ruotsi","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
"2022","Yhteensä","Ruotsi","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
"2022","Yhteensä","Ruotsi","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Ruotsi","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",47,18,0,3,0.0,0,3,0,0,5,1,0,29,0,0,0,0,0,1,0,0,77,48,6,30
"2022","Yhteensä","Ruotsi","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",14,6,0,1,0.0,0,1,0,0,4,0,0,8,0,0,0,0,0,0,0,0,18,10,1,0
"2022","Yhteensä","Ruotsi","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",4,1,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0
"2022","Yhteensä","Ruotsi","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",3,0,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,1,0
"2022","Yhteensä","Ruotsi","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",26,11,0,2,0.0,0,2,0,0,1,1,0,15,0,0,0,0,0,1,0,0,50,35,4,30
"2022","Yhteensä","Ruotsi","E. Liikennerikokset","Rangaistusten lukumäärä",419,74,0,19,0.0,0,15,0,4,20,2,0,92,253,0,0,0,0,0,1,0,500,155,3,4
"2022","Yhteensä","Ruotsi","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",287,7,0,2,0.0,0,2,0,0,0,0,0,45,235,0,0,0,0,0,0,0,297,17,1,0
"2022","Yhteensä","Ruotsi","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",14,14,0,2,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14,14,0,1
"2022","Yhteensä","Ruotsi","Rattijuopumus 23:3","Rangaistusten lukumäärä",21,15,0,3,0.0,0,2,0,1,1,1,0,6,0,0,0,0,0,0,0,0,36,30,1,2
"2022","Yhteensä","Ruotsi","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",23,23,0,4,0.0,0,3,0,1,17,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0
"2022","Yhteensä","Ruotsi","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2022","Yhteensä","Ruotsi","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Ruotsi","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",73,14,0,8,0.0,0,6,0,2,1,1,0,41,18,0,0,0,0,0,0,0,127,68,1,1
"2022","Yhteensä","Ruotsi","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",80,56,0,13,0.0,0,13,0,0,18,1,0,23,0,0,0,1,0,7,2,0,143,119,19,7
"2022","Yhteensä","Ruotsi","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",15,8,0,2,0.0,0,2,0,0,3,0,0,6,0,0,0,1,0,2,0,0,26,19,3,1
"2022","Yhteensä","Ruotsi","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Ruotsi","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",3,1,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0
"2022","Yhteensä","Ruotsi","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2022","Yhteensä","Ruotsi","Työrikokset 47 luku","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2022","Yhteensä","Ruotsi","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Ruotsi","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2022","Yhteensä","Ruotsi","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",54,39,0,11,0.0,0,11,0,0,15,1,0,15,0,0,0,0,0,3,1,0,96,81,9,4
"2022","Yhteensä","Ruotsi","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",6,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,14,14,7,2
"2022","Yhteensä","Ruotsi","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",120,17,0,0,0.0,0,0,0,0,0,0,0,15,29,0,0,59,0,0,0,16,125,22,0,0
"2022","Yhteensä","Ruotsi","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Ruotsi","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",68,0,0,0,0.0,0,0,0,0,0,0,0,2,18,0,0,48,0,0,0,0,71,3,0,0
"2022","Yhteensä","Ruotsi","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Ruotsi","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",16,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,18,0,0
"2022","Yhteensä","Ruotsi","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",36,1,0,0,0.0,0,0,0,0,0,0,0,13,11,0,0,11,0,0,0,0,36,1,0,0
"2022","Yhteensä","Ruotsi","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Viro","Yhteensä","Rangaistusten lukumäärä",4490,1470,0,176,0.0,0,134,3,39,475,10,0,1121,1859,0,0,40,3,60,21,60,6091,3071,176,95
"2022","Yhteensä","Viro","A.Omaisuusrikokset","Rangaistusten lukumäärä",755,289,0,25,0.0,0,22,0,3,88,3,0,91,375,0,0,0,1,21,10,0,1055,589,59,32
"2022","Yhteensä","Viro","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",75,75,0,16,0.0,0,15,0,1,23,2,0,0,0,0,0,0,0,7,1,0,120,120,20,1
"2022","Yhteensä","Viro","Näpistys 28:3","Rangaistusten lukumäärä",460,74,0,0,0.0,0,0,0,0,0,0,0,11,375,0,0,0,1,2,3,0,563,177,6,14
"2022","Yhteensä","Viro","Kavallus 28:4-6","Rangaistusten lukumäärä",7,7,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,11,11,1,0
"2022","Yhteensä","Viro","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",100,61,0,2,0.0,0,1,0,1,30,1,0,39,0,0,0,0,0,5,2,0,143,104,8,10
"2022","Yhteensä","Viro","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",28,18,0,0,0.0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,55,45,3,0
"2022","Yhteensä","Viro","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",3,3,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,6,6,0,2
"2022","Yhteensä","Viro","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",24,19,0,0,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,37,32,6,1
"2022","Yhteensä","Viro","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1
"2022","Yhteensä","Viro","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",16,16,0,5,0.0,0,4,0,1,5,0,0,0,0,0,0,0,0,4,1,0,44,44,11,2
"2022","Yhteensä","Viro","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",38,12,0,2,0.0,0,2,0,0,7,0,0,26,0,0,0,0,0,1,0,0,62,36,2,1
"2022","Yhteensä","Viro","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",3,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,0
"2022","Yhteensä","Viro","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",126,123,0,10,0.0,0,9,0,1,41,2,0,3,0,0,0,0,1,17,2,0,181,178,25,9
"2022","Yhteensä","Viro","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",1,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"2022","Yhteensä","Viro","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",8,8,0,5,0.0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9,9,3,0
"2022","Yhteensä","Viro","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",108,105,0,4,0.0,0,3,0,1,37,2,0,3,0,0,0,0,1,12,2,0,156,153,20,9
"2022","Yhteensä","Viro","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2022","Yhteensä","Viro","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",6,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,11,1,0
"2022","Yhteensä","Viro","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2022","Yhteensä","Viro","C. Seksuaalirikokset","Rangaistusten lukumäärä",14,12,0,8,0.0,0,8,0,0,4,0,0,2,0,0,0,0,0,2,0,0,25,23,3,0
"2022","Yhteensä","Viro","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",5,5,0,3,0.0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0
"2022","Yhteensä","Viro","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",7,7,0,5,0.0,0,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,10,10,2,0
"2022","Yhteensä","Viro","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,1,0
"2022","Yhteensä","Viro","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",239,112,0,11,0.0,0,11,0,0,13,0,0,127,0,0,0,0,0,2,1,0,364,237,10,6
"2022","Yhteensä","Viro","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",32,7,0,0,0.0,0,0,0,0,3,0,0,25,0,0,0,0,0,1,0,0,38,13,1,2
"2022","Yhteensä","Viro","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",12,1,0,0,0.0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,25,14,1,0
"2022","Yhteensä","Viro","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",21,2,0,0,0.0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,56,37,3,1
"2022","Yhteensä","Viro","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",174,102,0,11,0.0,0,11,0,0,10,0,0,72,0,0,0,0,0,1,1,0,245,173,5,3
"2022","Yhteensä","Viro","E. Liikennerikokset","Rangaistusten lukumäärä",2686,656,0,80,0.0,0,44,2,34,274,3,0,643,1387,0,0,0,0,7,6,0,3347,1317,34,27
"2022","Yhteensä","Viro","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",1536,30,0,0,0.0,0,0,0,0,0,0,0,285,1221,0,0,0,0,3,0,0,1652,146,9,1
"2022","Yhteensä","Viro","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",107,107,0,3,0.0,0,3,0,0,13,1,0,0,0,0,0,0,0,0,0,0,133,133,0,0
"2022","Yhteensä","Viro","Rattijuopumus 23:3","Rangaistusten lukumäärä",290,186,0,12,0.0,0,10,0,2,15,1,0,104,0,0,0,0,0,2,0,0,415,311,6,4
"2022","Yhteensä","Viro","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",309,309,0,63,0.0,0,29,2,32,245,0,0,0,0,0,0,0,0,1,6,0,328,328,3,9
"2022","Yhteensä","Viro","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2022","Yhteensä","Viro","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",4,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
"2022","Yhteensä","Viro","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",439,19,0,2,0.0,0,2,0,0,1,1,0,254,166,0,0,0,0,1,0,0,813,393,16,13
"2022","Yhteensä","Viro","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",358,212,0,42,0.0,0,40,1,1,55,2,0,137,1,0,0,8,1,11,2,0,773,627,43,20
"2022","Yhteensä","Viro","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",96,35,0,2,0.0,0,2,0,0,13,0,0,52,1,0,0,8,0,3,1,0,152,91,7,4
"2022","Yhteensä","Viro","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2022","Yhteensä","Viro","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",18,12,0,1,0.0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,20,14,2,4
"2022","Yhteensä","Viro","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2022","Yhteensä","Viro","Työrikokset 47 luku","Rangaistusten lukumäärä",4,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
"2022","Yhteensä","Viro","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",4,3,0,1,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0
"2022","Yhteensä","Viro","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",4,2,0,0,0.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,11,9,0,0
"2022","Yhteensä","Viro","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",205,130,0,37,0.0,0,35,1,1,24,1,0,75,0,0,0,0,1,4,0,0,522,447,22,8
"2022","Yhteensä","Viro","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",26,25,0,1,0.0,0,1,0,0,14,1,0,1,0,0,0,0,0,2,1,0,59,58,11,4
"2022","Yhteensä","Viro","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",312,66,0,0,0.0,0,0,0,0,0,0,0,118,96,0,0,32,0,0,0,60,346,100,2,1
"2022","Yhteensä","Viro","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2022","Yhteensä","Viro","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",95,1,0,0,0.0,0,0,0,0,0,0,0,49,38,0,0,7,0,0,0,0,105,11,1,0
"2022","Yhteensä","Viro","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Viro","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",60,60,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,71,71,0,0
"2022","Yhteensä","Viro","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",156,5,0,0,0.0,0,0,0,0,0,0,0,69,58,0,0,24,0,0,0,0,169,18,1,1
"2022","Yhteensä","Viro","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","Yhteensä","Muut EU27 maat","Yhteensä","Rangaistusten lukumäärä",2627,474,0,67,0.0,0,63,0,4,160,0,0,662,1445,0,0,46,4,34,5,6,3129,976,116,8
"2022","Yhteensä","Muut EU27 maat","A.Omaisuusrikokset","Rangaistusten lukumäärä",428,82,0,9,0.0,0,9,0,0,20,0,0,109,237,0,0,0,1,15,2,0,611,265,69,3
"2022","Yhteensä","Muut EU27 maat","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",31,31,0,4,0.0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,1,0,145,145,39,1
"2022","Yhteensä","Muut EU27 maat","Näpistys 28:3","Rangaistusten lukumäärä",263,17,0,0,0.0,0,0,0,0,0,0,0,9,237,0,0,0,0,1,1,0,289,43,2,1
"2022","Yhteensä","Muut EU27 maat","Kavallus 28:4-6","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,4,4,9,0
